num,name,address1,address2,address3,city,state,zip,county,phone
310075,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,NULL,NULL,LONG BRANCH,NJ,7740,MONMOUTH,7322225200
310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,NULL,NULL,LIVINGSTON,NJ,7039,ESSEX,9733225000
310081,UNDERWOOD MEMORIAL HOSPITAL,509 N BROAD ST,NULL,NULL,WOODBURY,NJ,8096,GLOUCESTER,8568450100
310083,EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVE,NULL,NULL,EAST ORANGE,NJ,7018,ESSEX,9732664401
310084,KIMBALL MEDICAL CENTER,600 RIVER AVE,NULL,NULL,LAKEWOOD,NJ,8701,OCEAN,7323631900
310086,"KENNEDY UNIVERSITY HOSPITAL, INC  (STRATFORD DIVIS",18 EAST LAUREL ROAD,NULL,NULL,STRATFORD,NJ,8084,CAMDEN,8563466000
310091,MEMORIAL HOSPITAL OF SALEM COUNTY,310 WOODSTOWN ROAD,NULL,NULL,SALEM,NJ,8079,SALEM,8569351000
310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,NULL,NULL,TRENTON,NJ,8638,MERCER,6093946000
310096,"SAINT MICHAEL'S MEDICAL CENTER, INC",111 CENTRAL AVENUE,NULL,NULL,NEWARK,NJ,7102,ESSEX,9738775350
310108,JFK MEDICAL CENTER,65 JAMES STREET,NULL,NULL,EDISON,NJ,8818,MIDDLESEX,7323217000
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,ONE HAMILTON HEALTH PLACE,NULL,NULL,HAMILTON,NJ,8690,MERCER,6095867900
310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,NULL,NULL,FREEHOLD,NJ,7728,MONMOUTH,7324312000
310112,BAYSHORE COMMUNITY HOSPITAL,727 N BEERS ST,NULL,NULL,HOLMDEL,NJ,7733,MONMOUTH,7327395900
310113,SOUTHERN OCEAN MEDICAL CENTER,1140 RT 72 W,NULL,NULL,MANAHAWKIN,NJ,8050,OCEAN,6095976011
310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,651 WILLOW GROVE ST,NULL,NULL,HACKETTSTOWN,NJ,7840,WARREN,9088525100
310118,LIBERTYHEALTH-MEADOWLANDS HOSPITAL CAMPUS,55 MEADOWLANDS PKWY,NULL,NULL,SECAUCUS,NJ,7094,HUDSON,2013923100
310119,UMDNJ UNIVERSITY HOSPITAL,150 BERGEN ST,NULL,NULL,NEWARK,NJ,7103,ESSEX,9739725658
310120,SAINT CLARE'S HOSPITAL/SUSSEX,20 WALNUT ST,NULL,NULL,SUSSEX,NJ,7461,SUSSEX,9737022200
320001,UNIVERSITY OF NEW MEXICO HOSPITAL,2211 LOMAS BOULEVARD NE,NULL,NULL,ALBUQUERQUE,NM,87106,BERNALILLO,5052722111
320002,ST VINCENT HOSPITAL,455 ST MICHAEL'S DRIVE,NULL,NULL,SANTA FE,NM,87505,SANTA FE,5059833361
320003,ALTA VISTA REGIONAL HOSPITAL,104 LEGION AVE,NULL,NULL,LAS VEGAS,NM,87701,SAN MIGUEL,5054263500
320004,GERALD CHAMPION REGIONAL MEDICAL CENTE,2669 NORTH SCENIC DRIVE,NULL,NULL,ALAMOGORDO,NM,88310,OTERO,5754396100
320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,NULL,NULL,FARMINGTON,NM,87401,SAN JUAN,5056092000
320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB RD,NULL,NULL,ROSWELL,NM,88201,CHAVES,5756248722
320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,NULL,NULL,ALBUQUERQUE,NM,87102,BERNALILLO,5057278000
320011,ESPANOLA HOSPITAL,1010 SPRUCE STREET,NULL,NULL,ESPANOLA,NM,87532,RIO ARRIBA,5057537111
320013,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,1397 WEIMER ROAD,NULL,NULL,TAOS,NM,87571,TAOS,5757588883
320014,MIMBRES MEMORIAL HOSPITAL,900 W ASH,NULL,NULL,DEMING,NM,88031,LUNA,5755465803
320016,GILA REGIONAL MEDICAL CENTER,1313 E 32ND ST,NULL,NULL,SILVER CITY,NM,88061,GRANT,5755384000
320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,NULL,NULL,ALBUQUERQUE,NM,87120,BERNALILLO,5057277805
320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,NULL,NULL,LAS CRUCES,NM,88011,DONA ANA,5755228641
320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,NULL,NULL,ALBUQUERQUE,NM,87106,BERNALILLO,5059238010
320022,PLAINS REGIONAL MEDICAL CENTER  CLOVIS,"2100 MARTIN LUTHER KING, JR, BLVD",NULL,NULL,CLOVIS,NM,88101,CURRY,5757697155
320030,ARTESIA GENERAL HOSPITAL,702 N 13TH ST,NULL,NULL,ARTESIA,NM,88210,EDDY,5757483333
320033,LOS ALAMOS MEDICAL CENTER,3917 WEST ROAD,NULL,NULL,LOS ALAMOS,NM,87544,LOS ALAMOS,5056624201
320037,CIBOLA GENERAL HOSPITAL,1016 ROOSEVELT AVENUE,NULL,NULL,GRANTS,NM,87020,CIBOLA,5052874446
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH SER,1901 RED ROCK DRIVE,NULL,NULL,GALLUP,NM,87301,MCKINLEY,5058637000
320057,SANTA FE PHS INDIAN HOSPITAL,1700 CERRILLOS ROAD,NULL,NULL,SANTA FE,NM,87501,SANTA FE,5059889821
320058,MESCALERO PHS INDIAN HOSPITAL,P O BOX 210,NULL,NULL,MESCALERO,NM,88340,OTERO,5054644441
320059,NORTHERN NAVAJO PHS INDIAN HOSPITAL,P O BOX 160,NULL,NULL,SHIPROCK,NM,87420,SAN JUAN,5053686001
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,ROUTE 301 NORTH B STREET,NULL,NULL,ZUNI,NM,87327,MCKINLEY,5057824431
320061,GALLUP INDIAN MEDICAL CENTER,P O BOX 1337,NULL,NULL,GALLUP,NM,87301,MCKINLEY,5057221000
320062,CROWNPOINT PHS INDIAN HOSPITAL,P O BOX 358,NULL,NULL,CROWNPOINT,NM,87313,MCKINLEY,5057865291
320063,CARLSBAD MEDICAL CENTER -TCU,2430 W PIERCE,NULL,NULL,CARLSBAD,NM,88220,EDDY,5758874396
320065,LEA REGIONAL HOSPITAL,5419 LOVINGTON HWY,NULL,NULL,HOBBS,NM,88240,LEA,5754925000
320067,GUADALUPE COUNTY HOSPITAL,535 LAKE DRIVE,NULL,NULL,SANTA ROSA,NM,88435,GUADALUPE,5754723417
320069,MINERS' COLFAX MEDICAL CENTER,203 HOSPITAL DRIVE,NULL,NULL,RATON,NM,87740,COLFAX,5754453661
320070,ACOMA CANONCITO LAQUNA PHS HOSPITAL,P O BOX 130,NULL,NULL,SAN FIDEL,NM,87049,CIBOLA,5055525300
320074,LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NW,NULL,NULL,ALBUQUERQUE,NM,87114,BERNALILLO,5057272001
320083,HEART HOSPITAL OF NEW MEXICO,504 ELM STREET NE,NULL,NULL,ALBUQUERQUE,NM,87102,BERNALILLO,5057242000
320084,ROOSEVELT GENERAL HOSPITAL,42121 US HIGHWAY 70,NULL,NULL,PORTALES,NM,88130,ROOSEVELT,5753591800
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,NULL,NULL,LAS CRUCES,NM,88011,DONA ANA,5755567600
320086,ROSWELL REGIONAL HOSPITAL,117 EAST 19TH STREET,NULL,NULL,ROSWELL,NM,88201,CHAVES,5756277000
320087,PHYSICIANS MEDICAL CENTER OF SANTA FE,2990 RODEO PARK DRIVE EAST,NULL,NULL,SANTA FE,NM,87505,SANTA FE,5054285400
321300,SIERRA VISTA HOSPITAL,800 E NINTH AVENUE,NULL,NULL,T OR C,NM,87901,SIERRA,5758942111
321301,SOCORRO GENERAL HOSPITAL,1202 HIGHWAY 60 WEST,NULL,NULL,SOCORRO,NM,87801,SOCORRO,5058351140
321302,DR DAN C TRIGG MEMORIAL HOSPITAL,301 EAST MIEL DE LUNA,NULL,NULL,TUCUMCARI,NM,88401,QUAY,5754617008
321304,UNION COUNTY GENERAL HOSPITAL,300 WILSON STREET,NULL,NULL,CLAYTON,NM,88415,UNION,5053742585
321305,NOR LEA GENERAL HOSPITAL,1600 NORTH MAIN,NULL,NULL,LOVINGTON,NM,88260,LEA,5753966611
321306,LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH,NULL,NULL,RUIDOSO,NM,88345,LINCOLN,5752578250
330002,PENINSULA HOSPITAL CENTER,51-15 BEACH CHANNEL DRIVE,NULL,NULL,FAR ROCKAWAY,NY,11691,QUEENS,7187342000
330003,ALBANY MEMORIAL HOSPITAL,600 NORTHERN BOULEVARD,NULL,NULL,ALBANY,NY,12204,ALBANY,5184713221
330004,KINGSTON HOSPITAL,396 BROADWAY,NULL,NULL,KINGSTON,NY,12401,ULSTER,9143313131
330005,KALEIDA HEALTH,100 HIGH STREET,NULL,NULL,BUFFALO,NY,14203,ERIE,7168595600
330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,NULL,NULL,YONKERS,NY,10701,WESTCHESTER,9143787000
330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,NULL,NULL,WARSAW,NY,14569,WYOMING,5857862233
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,NULL,NULL,BRONX,NY,10456,BRONX,2125887000
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,NULL,NULL,BINGHAMTON,NY,13905,BROOME,6077985111
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,NULL,NULL,ALBANY,NY,12208,ALBANY,5182623125
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,NULL,NULL,JAMAICA,NY,11418,QUEENS,7182626000
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,NULL,NULL,BROOKLYN,NY,11229,KINGS,7186925302
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,NULL,NULL,POUGHKEEPSIE,NY,12601,DUTCHESS,8454548500
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NULL,NULL,NEW YORK,NY,10029,NEW YORK,2122417981
330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,NULL,NULL,EAST MEADOW,NY,11554,NASSAU,5165720123
330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,NULL,NULL,STATEN ISLAND,NY,10304,RICHMOND,7188181234
330029,SHEEHAN MEMORIAL HOSPITAL,425 MICHIGAN AVENUE,NULL,NULL,BUFFALO,NY,14203,ERIE,7168482000
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NULL,NULL,NEWARK,NY,14513,WAYNE,3153322022
330033,"CHENANGO MEMORIAL HOSPITAL, INC",179 NORTH BROAD STREET,NULL,NULL,NORWICH,NY,13815,CHENANGO,6073354111
330037,LAKESIDE MEMORIAL HOSPITAL,156 WEST AVENUE,NULL,NULL,BROCKPORT,NY,14420,MONROE,5856373131
330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,NULL,NULL,BAY SHORE,NY,11706,SUFFOLK,6319683000
330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,NULL,NULL,UTICA,NY,13503,ONEIDA,3157986000
330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,NULL,NULL,HUNTINGTON,NY,11743,SUFFOLK,6313512000
330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,NULL,NULL,NEW YORK,NY,10025,NEW YORK,2125234000
330047,ST MARY'S HOSPITAL AT AMSTERDAM,427 GUY PARK AVENUE,NULL,NULL,AMSTERDAM,NY,12010,MONTGOMERY,5188421900
330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,NULL,NULL,RHINEBECK,NY,12572,DUTCHESS,8458713391
330053,MEDINA MEMORIAL HOSPITAL,200 OHIO STREET,NULL,NULL,MEDINA,NY,14103,ORLEANS,5857988111
330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,NULL,NULL,FLUSHING,NY,11355,QUEENS,7186701231
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,121 DEKALB AVENUE,NULL,NULL,BROOKLYN,NY,11201,KINGS,7182508000
330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,NULL,NULL,ALBANY,NY,12208,ALBANY,5185251550
330058,GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,NULL,NULL,GENEVA,NY,14456,ONTARIO,3157874175
330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,NULL,NULL,BRONX,NY,10467,BRONX,7189204321
330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,NULL,NULL,BRONXVILLE,NY,10708,WESTCHESTER,9147871000
330064,NEW YORK DOWNTOWN HOSPITAL,170 WILLIAM STREET,NULL,NULL,NEW YORK,NY,10038,NEW YORK,2123125000
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NULL,NULL,NIAGARA FALLS,NY,14302,NIAGARA,7162784000
330067,ST FRANCIS HOSPITAL,241 NORTH ROAD,NULL,NULL,POUGHKEEPSIE,NY,12601,DUTCHESS,8454835000
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,NULL,NULL,BATAVIA,NY,14020,GENESEE,5853436030
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,NULL,NULL,CANANDAIGUA,NY,14424,ONTARIO,5853966000
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,NULL,NULL,BUFFALO,NY,14214,ERIE,7168621000
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,NULL,NULL,SARANAC LAKE,NY,12983,FRANKLIN,5188914141
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,NULL,NULL,BRONX,NY,10451,BRONX,7185795000
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,NULL,NULL,MALONE,NY,12953,FRANKLIN,5184833000
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,NULL,NULL,ONEONTA,NY,13820,OTSEGO,6074232000
330086,MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,NULL,NULL,MOUNT VERNON,NY,10550,WESTCHESTER,9146648000
330088,EASTERN LONG ISLAND HOSPITAL,201 MANOR PLACE,NULL,NULL,GREENPORT,NY,11944,SUFFOLK,6314771000
330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,NULL,NULL,ELMIRA,NY,14905,CHEMUNG,6077374100
330094,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,NULL,NULL,HUDSON,NY,12534,COLUMBIA,5188287601
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,NULL,NULL,WELLSVILLE,NY,14895,ALLEGANY,5855931100
330100,NY EYE AND EAR INFIRMARY,310 EAST 14TH STREET,NULL,NULL,NEW YORK,NY,10003,NEW YORK,2129794000
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NULL,NULL,NEW YORK,NY,10021,NEW YORK,2127464189
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,NULL,NULL,KENMORE,NY,14217,ERIE,7164476100
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,NULL,NULL,OLEAN,NY,14760,CATTARAUGUS,7163732600
330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NULL,NULL,NYACK,NY,10960,ROCKLAND,8453482000
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,NULL,NULL,MANHASSET,NY,11030,NASSAU,5165620100
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,NULL,NULL,RIVERHEAD,NY,11901,SUFFOLK,6315486000
330108,"ST JOSEPH'S HOSPITAL, INC",555 EAST MARKET STREET,NULL,NULL,ELMIRA,NY,14902,CHEMUNG,6077336541
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,NULL,NULL,SPRINGVILLE,NY,14141,ERIE,7165922871
330115,ONEIDA HEALTHCARE CENTER,321 GENESEE STREET,NULL,NULL,ONEIDA,NY,13421,MADISON,3153636000
330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NULL,NULL,NEW YORK,NY,10021,NEW YORK,2124392345
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,NULL,NULL,ROCHESTER,NY,14621,MONROE,5859224000
330126,ORANGE REGIONAL MEDICAL CENTER,4 HARRIMAN DRIVE,NULL,NULL,GOSHEN,NY,10924,ORANGE,8453432424
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,NULL,NULL,BRONX,NY,10461,BRONX,7189185000
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,NULL,NULL,ELMHURST,NY,11373,QUEENS,7183341141
330132,TLC HEALTH NETWORK,100 MEMORIAL DRIVE,NULL,NULL,GOWANDA,NY,14070,CATTARAUGUS,7165323377
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,NULL,NULL,PORT JERVIS,NY,12771,ORANGE,8458565351
330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,NULL,NULL,COOPERSTOWN,NY,13326,OTSEGO,6075473456
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,NULL,NULL,SYRACUSE,NY,13203,ONONDAGA,3154485111
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,NULL,NULL,PATCHOGUE,NY,11772,SUFFOLK,6316547100
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",7571 STATE ROUTE 54,NULL,NULL,BATH,NY,14810,STEUBEN,6077768500
330151,ST JAMES MERCY HOSPITAL,411 CANISTEO STREET,NULL,NULL,HORNELL,NY,14843,STEUBEN,6073248000
330152,LONG ISLAND COLLEGE HOSPITAL,339 HICKS STREET,NULL,NULL,BROOKLYN,NY,11201,KINGS,7187804651
330153,ELLIS HOSPITAL,1101 NOTT STREET,NULL,NULL,SCHENECTADY,NY,12308,SCHENECTADY,5182434196
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,NULL,NULL,WATERTOWN,NY,13601,JEFFERSON,3157854121
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,NULL,NULL,SUFFERN,NY,10901,ROCKLAND,9143685000
330159,COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,4900 BROAD ROAD,NULL,NULL,SYRACUSE,NY,13215,ONONDAGA,3154925011
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,NULL,NULL,STATEN ISLAND,NY,10305,RICHMOND,7182269000
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,NULL,NULL,MOUNT KISCO,NY,10549,WESTCHESTER,9146661200
330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,NULL,NULL,LOCKPORT,NY,14094,NIAGARA,7165145700
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,NULL,NULL,ROCHESTER,NY,14620,MONROE,5854732200
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",189 EAST MAIN STREET,NULL,NULL,WESTFIELD,NY,14787,CHAUTAUQUA,7163264921
330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,NULL,NULL,MINEOLA,NY,11501,NASSAU,5166630333
330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NULL,NULL,NEW YORK,NY,10003,NEW YORK,2124202000
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",134 HOMER AVENUE,NULL,NULL,CORTLAND,NY,13045,CORTLAND,6077563500
330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,77 WEST BARNEY STREET,NULL,NULL,GOUVERNEUR,NY,13642,SAINT LAWRENCE,3152871000
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,NULL,NULL,TROY,NY,12180,RENSSELAER,5182713225
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,NULL,NULL,GLEN COVE,NY,11542,NASSAU,5166747300
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,NULL,NULL,ROSLYN,NY,11576,NASSAU,5165626000
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NULL,NULL,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,NULL,NULL,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,NULL,NULL,LEWISTON,NY,14092,NIAGARA,7162974800
330189,ALBANY MEDICAL CENTER / SOUTH CLINICAL CAMPUS,25 HACKETT BOULEVARD,NULL,NULL,ALBANY,NY,12208,ALBANY,5182421461
330191,GLENS FALLS HOSPITAL,100 PARK STREET,NULL,NULL,GLENS FALLS,NY,12801,WARREN,5189261000
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,NULL,NULL,FLUSHING,NY,11355,QUEENS,7186705000
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,NULL,NULL,BROOKLYN,NY,11219,KINGS,7182836000
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NULL,NULL,NEW HYDE PARK,NY,11040,NASSAU,7184707000
330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,NULL,NULL,BROOKLYN,NY,11235,KINGS,7186163000
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,NULL,NULL,POTSDAM,NY,13676,SAINT LAWRENCE,3152653300
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,NULL,NULL,OCEANSIDE,NY,11572,NASSAU,5166323000
330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NULL,NULL,NEW YORK,NY,10029,NEW YORK,2124237554
330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,NULL,NULL,BROOKLYN,NY,11203,KINGS,7186045789
330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,NULL,NULL,BROOKLYN,NY,11203,KINGS,7182453901
330203,CROUSE HOSPITAL,736 IRVING AVENUE,NULL,NULL,SYRACUSE,NY,13210,ONONDAGA,3154707449
330204,BELLEVUE HOSPITAL CENTER,FIRST AVENUE AT 27TH STREET,NULL,NULL,NEW YORK,NY,10016,NEW YORK,2125614132
330205,ST ANTHONY COMMUNITY HOSPITAL,15 - 19  MAPLE AVENUE,NULL,NULL,WARWICK,NY,10990,ORANGE,8459862276
330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,NULL,NULL,YONKERS,NY,10701,WESTCHESTER,9149644444
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,NULL,NULL,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600
330213,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,NULL,NULL,LOWVILLE,NY,13367,LEWIS,3153765200
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NULL,NULL,NEW YORK,NY,10016,NEW YORK,2122637300
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,NULL,NULL,ROME,NY,13440,ONEIDA,3153387000
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,NULL,NULL,OSWEGO,NY,13126,OSWEGO,3153495511
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,NULL,NULL,BUFFALO,NY,14215,ERIE,7168983936
330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,NULL,NULL,BROOKLYN,NY,11237,KINGS,7189637272
330222,SARATOGA HOSPITAL,211 CHURCH STREET,NULL,NULL,SARATOGA SPRINGS,NY,12866,SARATOGA,5185873222
330223,MASSENA MEMORIAL HOSPITAL,1 HOSPITAL DRIVE,NULL,NULL,MASSENA,NY,13662,SAINT LAWRENCE,3157641711
330224,BENEDICTINE HOSPITAL,105 MARY'S AVENUE,NULL,NULL,KINGSTON,NY,12401,ULSTER,8453382500
330225,LONG BEACH MEDICAL CENTER,455 EAST BAY DRIVE,NULL,NULL,LONG BEACH,NY,11561,NASSAU,5168971000
330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,NULL,NULL,ROCHESTER,NY,14626,MONROE,5857237000
330229,BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVENUE,NULL,NULL,DUNKIRK,NY,14048,CHAUTAUQUA,7163661111
330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,NULL,NULL,JAMAICA,NY,11432,QUEENS,7188833000
330232,SETON HEALTH SYSTEM-ST MARY'S CAMPUS,1300 MASSACHUSETTS AVENUE,NULL,NULL,TROY,NY,12180,RENSSELAER,5182725000
330233,BROOKDALE HOSPITAL MEDICAL CENTER,LINDEN BOULEVARD AT BROOKDALE PLAZA,NULL,NULL,BROOKLYN,NY,11212,KINGS,7182405966
330234,WESTCHESTER MEDICAL CENTER,GRASSLANDS RESERVATION,NULL,NULL,VALHALLA,NY,10595,WESTCHESTER,9142857017
330235,AUBURN MEMORIAL HOSPITAL,17 LANSING STREET,NULL,NULL,AUBURN,NY,13021,CAYUGA,3152557011
330236,NEW YORK METHODIST HOSPITAL,506 SIXTH STREET,NULL,NULL,BROOKLYN,NY,11215,KINGS,7187803000
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,NULL,NULL,DANSVILLE,NY,14437,LIVINGSTON,5853356001
330239,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,NULL,NULL,JAMESTOWN,NY,14701,CHAUTAUQUA,7164870141
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NULL,NULL,NEW YORK,NY,10037,NEW YORK,2124918400
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,NULL,NULL,SYRACUSE,NY,13210,ONONDAGA,3154734240
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,NULL,NULL,UTICA,NY,13501,ONEIDA,3157988100
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,NULL,NULL,PORT JEFFERSON,NY,11777,SUFFOLK,6314746000
330249,"COMMUNITY MEMORIAL HOSPITAL, INC",150 BROAD STREET,NULL,NULL,HAMILTON,NY,13346,MADISON,3158241100
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,NULL,NULL,PLATTSBURGH,NY,12901,CLINTON,5185612000
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,NULL,NULL,ROCKVILLE CENTRE,NY,11570,NASSAU,5167052525
